date,family,total_sales,total_promotions,oil_price,is_holiday
2013-10-17,SEAFOOD,635.31,0,100.72,
2013-10-18,SEAFOOD,896.52,0,100.87,
2013-10-19,SEAFOOD,973.87,0,100.87,
2013-10-20,SEAFOOD,1032.36,0,100.87,
2013-10-21,SEAFOOD,545.93,0,99.28,
2013-10-22,SEAFOOD,652.3,0,97.63,
2013-10-23,SEAFOOD,521.86,0,96.9,
2013-10-24,SEAFOOD,618.95,0,96.65,
2013-10-25,SEAFOOD,776.94,0,97.4,
2013-10-26,SEAFOOD,1091.01,0,97.4,
2013-10-27,SEAFOOD,1204.82,0,97.4,
2013-10-28,SEAFOOD,795.36,0,98.74,
2013-10-29,SEAFOOD,726.18,0,98.29,
2013-10-30,SEAFOOD,887.17,0,96.81,
2013-10-31,SEAFOOD,759.8,0,96.29,
2013-11-01,SEAFOOD,1266.77,0,94.56,
2013-11-02,SEAFOOD,1354.3,0,94.56,1.0
2013-11-03,SEAFOOD,1431.09,0,94.56,1.0
2013-11-04,SEAFOOD,777.4,0,94.58,
2013-11-05,SEAFOOD,724.63,0,93.4,
2013-11-06,SEAFOOD,741.65,0,94.74,1.0
2013-11-07,SEAFOOD,770.86,0,94.25,1.0
2013-11-08,SEAFOOD,905.83,0,94.56,
2013-11-09,SEAFOOD,957.57,0,94.56,
2013-11-10,SEAFOOD,1053.96,0,94.56,1.0
2013-11-11,SEAFOOD,664.94,0,95.13,1.0
2013-11-12,SEAFOOD,830.8,0,93.12,1.0
2013-11-13,SEAFOOD,968.93,0,93.91,
2013-11-14,SEAFOOD,794.57,0,93.76,
2013-11-15,SEAFOOD,1120.49,0,93.8,
2013-11-16,SEAFOOD,1063.15,0,93.8,
2013-11-17,SEAFOOD,883.97,0,93.8,
2013-11-18,SEAFOOD,575.26,0,93.03,
2013-11-19,SEAFOOD,638.09,0,93.35,
2013-11-20,SEAFOOD,619.79,0,93.34,
2013-11-21,SEAFOOD,540.07,0,95.35,
2013-11-22,SEAFOOD,752.87,0,94.53,
2013-11-23,SEAFOOD,944.58,0,94.53,
2013-11-24,SEAFOOD,906.17,0,94.53,
2013-11-25,SEAFOOD,515.77,0,93.86,
2013-11-26,SEAFOOD,858.39,0,93.41,
2013-11-27,SEAFOOD,722.54,0,92.05,
2013-11-28,SEAFOOD,502.73,0,92.05,
2013-11-29,SEAFOOD,799.11,0,92.55,
2013-11-30,SEAFOOD,1055.16,0,92.55,
2013-12-01,SEAFOOD,1099.41,0,92.55,
2013-12-02,SEAFOOD,601.31,0,93.61,
2013-12-03,SEAFOOD,865.35,0,95.83,
2013-12-04,SEAFOOD,808.21,0,96.97,
2013-12-05,SEAFOOD,572.18,0,97.14,1.0
2013-12-06,SEAFOOD,939.1,0,97.48,1.0
2013-12-07,SEAFOOD,1143.86,0,97.48,
2013-12-08,SEAFOOD,1073.7,0,97.48,1.0
2013-12-09,SEAFOOD,593.81,0,97.1,
2013-12-10,SEAFOOD,896.92,0,98.32,
2013-12-11,SEAFOOD,949.57,0,97.25,
2013-12-12,SEAFOOD,689.78,0,97.21,
2013-12-13,SEAFOOD,1127.02,0,96.27,
2013-12-14,SEAFOOD,1000.34,0,96.27,
2013-12-15,SEAFOOD,1144.49,0,96.27,
2013-12-16,SEAFOOD,833.1,0,97.18,
2013-12-17,SEAFOOD,982.07,0,96.99,
2013-12-18,SEAFOOD,1004.26,0,97.59,
2013-12-19,SEAFOOD,837.29,0,98.4,
2013-12-20,SEAFOOD,934.7,0,99.11,
2013-12-21,SEAFOOD,984.98,0,99.11,1.0
2013-12-22,SEAFOOD,1007.9,0,99.11,1.0
2013-12-23,SEAFOOD,891.04,0,98.62,1.0
2013-12-24,SEAFOOD,689.93,0,98.87,1.0
2013-12-26,SEAFOOD,967.09,0,99.18,1.0
2013-12-27,SEAFOOD,1115.65,0,99.94,
2013-12-28,SEAFOOD,938.89,0,99.94,
2013-12-29,SEAFOOD,974.9,0,99.94,
2013-12-30,SEAFOOD,1164.28,0,98.9,
2013-12-31,SEAFOOD,984.37,0,98.17,1.0
2014-01-01,SEAFOOD,3.0,0,98.17,1.0
2014-01-02,SEAFOOD,1324.97,0,95.14,
2014-01-03,SEAFOOD,1158.28,0,93.66,
2014-01-04,SEAFOOD,1283.4,0,93.66,
2014-01-05,SEAFOOD,1765.85,0,93.66,
2014-01-06,SEAFOOD,1058.01,0,93.12,
2014-01-07,SEAFOOD,823.5,0,93.31,
2014-01-08,SEAFOOD,1352.23,0,91.9,
2014-01-09,SEAFOOD,1185.57,0,91.36,
2014-01-10,SEAFOOD,1571.69,0,92.39,
2014-01-11,SEAFOOD,1568.5,0,92.39,
2014-01-12,SEAFOOD,1784.71,0,92.39,
2014-01-13,SEAFOOD,991.27,0,91.45,
2014-01-14,SEAFOOD,945.29,0,92.15,
2014-01-15,SEAFOOD,1181.13,0,93.78,
2014-01-16,SEAFOOD,1175.37,0,93.54,
2014-01-17,SEAFOOD,1571.69,0,93.96,
2014-01-18,SEAFOOD,1671.3,0,93.96,
2014-01-19,SEAFOOD,1705.36,0,93.96,
2014-01-20,SEAFOOD,998.93,0,93.96,
2014-01-21,SEAFOOD,824.69,0,94.51,
2014-01-22,SEAFOOD,962.81,0,96.35,
2014-01-23,SEAFOOD,937.67,0,97.23,
2014-01-24,SEAFOOD,1411.12,0,96.66,
2014-01-25,SEAFOOD,1362.71,0,96.66,
2014-01-26,SEAFOOD,1551.69,0,96.66,
2014-01-27,SEAFOOD,998.66,0,95.82,
2014-01-28,SEAFOOD,822.99,0,97.49,
2014-01-29,SEAFOOD,908.94,0,97.34,
2014-01-30,SEAFOOD,832.42,0,98.25,
2014-01-31,SEAFOOD,1204.74,0,97.55,
2014-02-01,SEAFOOD,1496.36,0,97.55,
2014-02-02,SEAFOOD,1545.62,0,97.55,
2014-02-03,SEAFOOD,1069.0,0,96.44,
2014-02-04,SEAFOOD,867.67,0,97.24,
2014-02-05,SEAFOOD,1014.75,0,97.4,
2014-02-06,SEAFOOD,938.54,0,97.84,
2014-02-07,SEAFOOD,1189.32,0,99.98,
2014-02-08,SEAFOOD,1218.54,0,99.98,
2014-02-09,SEAFOOD,1185.17,0,99.98,
2014-02-10,SEAFOOD,994.99,0,100.12,
2014-02-11,SEAFOOD,710.9,0,99.96,
2014-02-12,SEAFOOD,929.79,0,100.38,
2014-02-13,SEAFOOD,835.96,0,100.27,
2014-02-14,SEAFOOD,1103.91,0,100.31,
2014-02-15,SEAFOOD,1247.98,0,100.31,
2014-02-16,SEAFOOD,1359.13,0,100.31,
2014-02-17,SEAFOOD,944.51,0,100.31,
2014-02-18,SEAFOOD,850.05,0,102.54,
2014-02-19,SEAFOOD,907.87,0,103.46,
2014-02-20,SEAFOOD,790.57,0,103.2,
2014-02-21,SEAFOOD,1179.23,0,102.53,
2014-02-22,SEAFOOD,1294.17,0,102.53,
2014-02-23,SEAFOOD,1093.76,0,102.53,
2014-02-24,SEAFOOD,1000.45,0,103.17,
2014-02-25,SEAFOOD,841.53,0,102.2,
2014-02-26,SEAFOOD,937.88,0,102.93,
2014-02-27,SEAFOOD,805.69,0,102.68,
2014-02-28,SEAFOOD,1339.29,0,102.88,
2014-03-01,SEAFOOD,1294.38,0,102.88,
2014-03-02,SEAFOOD,1042.54,0,102.88,1.0
2014-03-03,SEAFOOD,934.58,0,105.34,1.0
2014-03-04,SEAFOOD,1246.94,0,103.64,1.0
2014-03-05,SEAFOOD,1519.09,0,101.75,
2014-03-06,SEAFOOD,1332.28,0,101.82,
2014-03-07,SEAFOOD,1437.87,0,102.82,
2014-03-08,SEAFOOD,953.03,0,102.82,
2014-03-09,SEAFOOD,1683.17,0,102.82,
2014-03-10,SEAFOOD,1014.66,0,101.39,
2014-03-11,SEAFOOD,1023.13,0,100.29,
2014-03-12,SEAFOOD,1332.6,0,98.29,
2014-03-13,SEAFOOD,1153.25,0,98.57,
2014-03-14,SEAFOOD,1399.73,0,99.23,
2014-03-15,SEAFOOD,1462.5,0,99.23,
2014-03-16,SEAFOOD,2099.17,0,99.23,
2014-03-17,SEAFOOD,1104.92,0,98.43,
2014-03-18,SEAFOOD,873.94,0,100.08,
2014-03-19,SEAFOOD,1235.14,0,100.71,
2014-03-20,SEAFOOD,1088.45,0,99.68,
2014-03-21,SEAFOOD,1304.52,0,99.97,
2014-03-22,SEAFOOD,1541.55,0,99.97,
2014-03-23,SEAFOOD,1687.51,0,99.97,
2014-03-24,SEAFOOD,967.93,0,100.05,
2014-03-25,SEAFOOD,846.18,0,99.66,
2014-03-26,SEAFOOD,1244.51,0,100.61,
2014-03-27,SEAFOOD,1040.25,0,101.25,
2014-03-28,SEAFOOD,1530.72,0,101.73,
2014-03-29,SEAFOOD,1630.8,0,101.73,
2014-03-30,SEAFOOD,1781.87,0,101.73,
2014-03-31,SEAFOOD,1186.18,0,101.57,
2014-04-01,SEAFOOD,1123.55,0,99.69,1.0
2014-04-02,SEAFOOD,1407.77,0,99.6,
2014-04-03,SEAFOOD,1018.54,3,100.29,
2014-04-04,SEAFOOD,1428.54,0,101.16,
2014-04-05,SEAFOOD,1362.91,0,101.16,
2014-04-06,SEAFOOD,1364.17,0,101.16,
2014-04-07,SEAFOOD,913.55,0,100.43,
2014-04-08,SEAFOOD,748.58,0,102.57,
2014-04-09,SEAFOOD,1003.73,0,103.55,
2014-04-10,SEAFOOD,708.39,2,103.37,
2014-04-11,SEAFOOD,1069.49,0,103.68,
2014-04-12,SEAFOOD,1384.92,0,103.68,1.0
2014-04-13,SEAFOOD,1438.25,0,103.68,
2014-04-14,SEAFOOD,962.81,0,104.05,1.0
2014-04-15,SEAFOOD,796.3,0,103.7,
2014-04-16,SEAFOOD,1088.42,0,103.71,
2014-04-17,SEAFOOD,1158.03,10,104.33,
2014-04-18,SEAFOOD,1202.85,0,104.33,1.0
2014-04-19,SEAFOOD,734.57,0,104.33,
2014-04-20,SEAFOOD,1214.33,0,104.33,
2014-04-21,SEAFOOD,995.94,0,104.35,1.0
2014-04-22,SEAFOOD,823.28,0,101.69,
2014-04-23,SEAFOOD,902.35,0,101.47,
2014-04-24,SEAFOOD,746.85,10,102.2,
2014-04-25,SEAFOOD,1092.59,0,100.85,
2014-04-26,SEAFOOD,1187.53,0,100.85,
2014-04-27,SEAFOOD,1520.46,0,100.85,
2014-04-28,SEAFOOD,898.12,1,101.13,
2014-04-29,SEAFOOD,728.3,1,101.56,
2014-04-30,SEAFOOD,892.36,0,100.07,
2014-05-01,SEAFOOD,1187.01,7,99.69,1.0
2014-05-02,SEAFOOD,1406.48,7,100.09,
2014-05-03,SEAFOOD,1331.57,0,100.09,
2014-05-04,SEAFOOD,1327.74,0,100.09,
2014-05-05,SEAFOOD,863.82,0,99.74,
2014-05-06,SEAFOOD,997.04,0,99.81,
2014-05-07,SEAFOOD,1129.82,0,101.06,
2014-05-08,SEAFOOD,858.22,7,100.52,
2014-05-09,SEAFOOD,1518.38,7,100.32,
2014-05-10,SEAFOOD,1554.8,0,100.32,1.0
2014-05-11,SEAFOOD,1204.92,0,100.32,1.0
2014-05-12,SEAFOOD,1087.17,0,100.89,1.0
2014-05-13,SEAFOOD,999.07,0,102.01,
2014-05-14,SEAFOOD,1062.79,0,102.63,
2014-05-15,SEAFOOD,733.7,7,101.74,
2014-05-16,SEAFOOD,1186.13,32,102.31,
2014-05-17,SEAFOOD,1240.99,0,102.31,
2014-05-18,SEAFOOD,1627.59,0,102.31,
2014-05-19,SEAFOOD,1058.43,0,102.95,
2014-05-20,SEAFOOD,879.29,0,102.8,
2014-05-21,SEAFOOD,1106.22,1,104.31,
2014-05-22,SEAFOOD,927.4,9,104.03,
2014-05-23,SEAFOOD,1283.33,36,105.01,
2014-05-24,SEAFOOD,1334.91,0,105.01,1.0
2014-05-25,SEAFOOD,1621.82,0,105.01,
2014-05-26,SEAFOOD,1055.93,0,105.01,
2014-05-27,SEAFOOD,906.23,0,104.78,
2014-05-28,SEAFOOD,913.61,0,103.37,
2014-05-29,SEAFOOD,796.41,7,104.26,
2014-05-30,SEAFOOD,1372.66,37,103.4,
2014-05-31,SEAFOOD,1324.89,1,103.4,
2014-06-01,SEAFOOD,1857.3,0,103.4,
2014-06-02,SEAFOOD,1245.1,0,103.07,
2014-06-03,SEAFOOD,1092.01,1,103.34,
2014-06-04,SEAFOOD,1192.45,0,103.27,
2014-06-05,SEAFOOD,861.1,8,103.17,
2014-06-06,SEAFOOD,1413.22,33,103.32,
2014-06-07,SEAFOOD,1423.04,0,103.32,
2014-06-08,SEAFOOD,1730.35,0,103.32,
2014-06-09,SEAFOOD,1219.33,0,105.09,
2014-06-10,SEAFOOD,831.95,0,105.02,
2014-06-11,SEAFOOD,944.46,0,105.04,
2014-06-12,SEAFOOD,699.25,11,107.2,1.0
2014-06-13,SEAFOOD,1255.16,30,107.49,
2014-06-14,SEAFOOD,1408.6,0,107.49,
2014-06-15,SEAFOOD,1032.17,0,107.49,1.0
2014-06-16,SEAFOOD,1140.48,1,107.52,
2014-06-17,SEAFOOD,944.39,0,106.95,
2014-06-18,SEAFOOD,971.57,1,106.64,
2014-06-19,SEAFOOD,807.95,18,107.08,
2014-06-20,SEAFOOD,1122.05,52,107.95,1.0
2014-06-21,SEAFOOD,1271.8,0,107.95,
2014-06-22,SEAFOOD,1514.6,0,107.95,
2014-06-23,SEAFOOD,1046.62,0,106.83,1.0
2014-06-24,SEAFOOD,822.92,0,106.64,
2014-06-25,SEAFOOD,925.59,1,107.04,1.0
2014-06-26,SEAFOOD,774.4,15,106.49,
2014-06-27,SEAFOOD,1221.64,67,106.46,
2014-06-28,SEAFOOD,1203.42,2,106.46,1.0
2014-06-29,SEAFOOD,1457.65,0,106.46,1.0
2014-06-30,SEAFOOD,1089.56,1,106.07,1.0
2014-07-01,SEAFOOD,1080.35,2,106.06,1.0
2014-07-02,SEAFOOD,1370.05,0,105.18,
2014-07-03,SEAFOOD,1016.53,12,104.76,1.0
2014-07-04,SEAFOOD,1275.96,111,104.76,1.0
2014-07-05,SEAFOOD,1354.47,1,104.76,1.0
2014-07-06,SEAFOOD,1588.15,1,104.76,
2014-07-07,SEAFOOD,1141.55,0,104.19,
2014-07-08,SEAFOOD,903.95,1,104.06,1.0
2014-07-09,SEAFOOD,993.6,0,102.93,1.0
2014-07-10,SEAFOOD,749.5,12,103.61,
2014-07-11,SEAFOOD,1226.78,106,101.48,
2014-07-12,SEAFOOD,1233.71,1,101.48,1.0
2014-07-13,SEAFOOD,1372.38,1,101.48,1.0
2014-07-14,SEAFOOD,932.69,1,101.73,
2014-07-15,SEAFOOD,948.93,0,100.56,
2014-07-16,SEAFOOD,1099.44,0,101.88,
2014-07-17,SEAFOOD,833.96,19,103.84,
2014-07-18,SEAFOOD,1270.19,119,103.83,
2014-07-19,SEAFOOD,1085.18,0,103.83,
2014-07-20,SEAFOOD,1224.11,1,103.83,
2014-07-21,SEAFOOD,1038.26,0,105.34,
2014-07-22,SEAFOOD,911.06,2,104.59,
2014-07-23,SEAFOOD,1024.19,1,103.81,1.0
2014-07-24,SEAFOOD,790.16,11,102.76,1.0
2014-07-25,SEAFOOD,1196.83,114,105.23,1.0
2014-07-26,SEAFOOD,1150.85,1,105.23,
2014-07-27,SEAFOOD,1320.84,1,105.23,
2014-07-28,SEAFOOD,1032.6,0,105.68,
2014-07-29,SEAFOOD,803.2,0,104.91,
2014-07-30,SEAFOOD,938.51,2,104.29,
2014-07-31,SEAFOOD,896.85,13,98.23,
2014-08-01,SEAFOOD,1531.23,121,97.86,
2014-08-02,SEAFOOD,1358.57,1,97.86,
2014-08-03,SEAFOOD,1434.09,0,97.86,
2014-08-04,SEAFOOD,1026.02,0,98.26,
2014-08-05,SEAFOOD,897.74,1,97.34,1.0
2014-08-06,SEAFOOD,1007.08,0,96.93,
2014-08-07,SEAFOOD,774.24,16,97.34,
2014-08-08,SEAFOOD,1159.71,113,97.61,
2014-08-09,SEAFOOD,1037.91,0,97.61,
2014-08-10,SEAFOOD,1209.83,0,97.61,1.0
2014-08-11,SEAFOOD,948.96,0,98.09,
2014-08-12,SEAFOOD,709.02,1,97.36,
2014-08-13,SEAFOOD,960.25,0,97.57,
2014-08-14,SEAFOOD,757.3,10,95.54,
2014-08-15,SEAFOOD,1256.56,111,97.3,1.0
2014-08-16,SEAFOOD,1203.6,1,97.3,
2014-08-17,SEAFOOD,1437.63,0,97.3,
2014-08-18,SEAFOOD,1058.53,0,96.44,
2014-08-19,SEAFOOD,915.84,0,94.35,
2014-08-20,SEAFOOD,1065.45,1,96.4,
2014-08-21,SEAFOOD,808.78,20,93.97,
2014-08-22,SEAFOOD,1296.54,114,93.61,
2014-08-23,SEAFOOD,1272.06,0,93.61,
2014-08-24,SEAFOOD,1366.95,1,93.61,1.0
2014-08-25,SEAFOOD,1030.36,0,95.39,
2014-08-26,SEAFOOD,945.54,1,95.78,
2014-08-27,SEAFOOD,951.81,1,95.82,
2014-08-28,SEAFOOD,720.81,24,96.44,
2014-08-29,SEAFOOD,1196.23,120,97.86,
2014-08-30,SEAFOOD,1212.26,4,97.86,
2014-08-31,SEAFOOD,1293.87,0,97.86,
2014-09-01,SEAFOOD,1099.11,0,97.86,
2014-09-02,SEAFOOD,934.27,0,92.92,
2014-09-03,SEAFOOD,1140.33,0,95.5,
2014-09-04,SEAFOOD,857.57,28,94.51,
2014-09-05,SEAFOOD,1289.28,119,93.32,
2014-09-06,SEAFOOD,1151.01,1,93.32,
2014-09-07,SEAFOOD,1235.8,0,93.32,
2014-09-08,SEAFOOD,897.57,1,92.64,
2014-09-09,SEAFOOD,911.18,1,92.73,
2014-09-10,SEAFOOD,965.13,2,91.71,
2014-09-11,SEAFOOD,803.75,33,92.89,
2014-09-12,SEAFOOD,1229.41,117,92.18,
2014-09-13,SEAFOOD,1409.51,0,92.18,
2014-09-14,SEAFOOD,1605.76,1,92.18,
2014-09-15,SEAFOOD,1131.43,0,92.86,
2014-09-16,SEAFOOD,1057.74,0,94.91,
2014-09-17,SEAFOOD,1191.46,0,94.33,
2014-09-18,SEAFOOD,841.02,28,93.07,
2014-09-19,SEAFOOD,1407.22,115,92.43,
2014-09-20,SEAFOOD,1577.49,1,92.43,
2014-09-21,SEAFOOD,1674.05,2,92.43,
2014-09-22,SEAFOOD,1147.58,1,91.46,
2014-09-23,SEAFOOD,1067.47,0,91.55,
2014-09-24,SEAFOOD,1164.97,0,93.6,
2014-09-25,SEAFOOD,834.06,30,93.59,
2014-09-26,SEAFOOD,1364.94,120,95.55,
2014-09-27,SEAFOOD,1561.12,2,95.55,
2014-09-28,SEAFOOD,1815.77,1,95.55,1.0
2014-09-29,SEAFOOD,1079.15,0,94.53,
2014-09-30,SEAFOOD,1055.97,0,91.17,
2014-10-01,SEAFOOD,1671.4,0,90.74,
2014-10-02,SEAFOOD,1195.5,33,91.02,
2014-10-03,SEAFOOD,1688.09,135,89.76,
2014-10-04,SEAFOOD,1742.99,0,89.76,
2014-10-05,SEAFOOD,1885.86,0,89.76,
2014-10-06,SEAFOOD,1302.59,0,90.33,
2014-10-07,SEAFOOD,1204.61,1,88.89,1.0
2014-10-08,SEAFOOD,1202.05,0,87.29,
2014-10-09,SEAFOOD,955.92,29,85.76,1.0
2014-10-10,SEAFOOD,1480.99,132,85.87,1.0
2014-10-11,SEAFOOD,1375.78,1,85.87,
2014-10-12,SEAFOOD,1573.68,1,85.87,
2014-10-13,SEAFOOD,1161.06,1,85.73,
2014-10-14,SEAFOOD,1135.08,0,81.72,
2014-10-15,SEAFOOD,1215.56,1,81.82,
2014-10-16,SEAFOOD,1123.26,29,82.33,
2014-10-17,SEAFOOD,1597.05,134,82.8,
2014-10-18,SEAFOOD,1673.85,0,82.8,
2014-10-19,SEAFOOD,1893.39,2,82.8,
2014-10-20,SEAFOOD,1294.79,1,82.76,
2014-10-21,SEAFOOD,1033.37,0,83.25,
2014-10-22,SEAFOOD,1213.53,0,80.52,
2014-10-23,SEAFOOD,1067.34,33,82.81,
2014-10-24,SEAFOOD,1418.81,133,81.27,
2014-10-25,SEAFOOD,1354.38,4,81.27,
2014-10-26,SEAFOOD,1791.58,2,81.27,
2014-10-27,SEAFOOD,1103.42,1,81.26,
2014-10-28,SEAFOOD,1040.64,1,81.36,
2014-10-29,SEAFOOD,1121.45,0,82.25,
2014-10-30,SEAFOOD,909.74,29,81.06,
2014-10-31,SEAFOOD,1437.14,136,80.53,
2014-11-01,SEAFOOD,1467.48,0,80.53,
2014-11-02,SEAFOOD,1275.26,0,80.53,1.0
2014-11-03,SEAFOOD,1773.79,0,78.77,1.0
2014-11-04,SEAFOOD,1271.81,0,77.15,
2014-11-05,SEAFOOD,1367.7,1,78.71,
2014-11-06,SEAFOOD,1131.65,36,77.87,1.0
2014-11-07,SEAFOOD,1530.65,133,78.71,1.0
2014-11-08,SEAFOOD,1513.54,0,78.71,
2014-11-09,SEAFOOD,1771.21,0,78.71,
2014-11-10,SEAFOOD,1206.85,2,77.43,1.0
2014-11-11,SEAFOOD,1099.68,1,77.85,1.0
2014-11-12,SEAFOOD,1172.57,1,77.16,1.0
2014-11-13,SEAFOOD,873.13,23,74.13,
2014-11-14,SEAFOOD,1408.63,131,75.91,
2014-11-15,SEAFOOD,1395.84,1,75.91,
2014-11-16,SEAFOOD,1921.88,3,75.91,
2014-11-17,SEAFOOD,1160.83,0,75.64,
2014-11-18,SEAFOOD,1165.72,1,74.55,
2014-11-19,SEAFOOD,1136.48,0,74.55,
2014-11-20,SEAFOOD,968.61,33,75.63,
2014-11-21,SEAFOOD,1402.88,132,76.52,
2014-11-22,SEAFOOD,1479.76,1,76.52,
2014-11-23,SEAFOOD,1680.19,1,76.52,
2014-11-24,SEAFOOD,1185.41,1,75.74,
2014-11-25,SEAFOOD,1009.27,0,74.04,
2014-11-26,SEAFOOD,1125.21,0,73.7,
2014-11-27,SEAFOOD,828.93,27,73.7,
2014-11-28,SEAFOOD,1460.15,134,65.94,1.0
2014-11-29,SEAFOOD,1494.05,0,65.94,
2014-11-30,SEAFOOD,1819.69,1,65.94,
2014-12-01,SEAFOOD,1399.94,0,68.98,1.0
2014-12-02,SEAFOOD,1296.49,1,66.99,
2014-12-03,SEAFOOD,1315.04,0,67.3,
2014-12-04,SEAFOOD,959.85,28,66.73,
2014-12-05,SEAFOOD,1463.1,133,65.89,1.0
2014-12-06,SEAFOOD,1415.68,3,65.89,1.0
2014-12-07,SEAFOOD,1752.72,2,65.89,
2014-12-08,SEAFOOD,1219.41,2,63.13,1.0
2014-12-09,SEAFOOD,1047.92,1,63.74,
2014-12-10,SEAFOOD,1147.36,2,60.99,
2014-12-11,SEAFOOD,933.47,25,60.01,
2014-12-12,SEAFOOD,1391.09,127,57.81,
2014-12-13,SEAFOOD,1362.38,0,57.81,
2014-12-14,SEAFOOD,1582.71,0,57.81,
2014-12-15,SEAFOOD,1091.59,1,55.96,
2014-12-16,SEAFOOD,1154.44,3,55.97,
2014-12-17,SEAFOOD,1201.89,1,56.43,
2014-12-18,SEAFOOD,944.26,31,54.18,
2014-12-19,SEAFOOD,1171.33,127,56.91,
2014-12-20,SEAFOOD,1051.61,4,56.91,1.0
2014-12-21,SEAFOOD,1306.54,2,56.91,1.0
2014-12-22,SEAFOOD,1063.68,1,55.25,1.0
2014-12-23,SEAFOOD,987.03,1,56.78,1.0
2014-12-24,SEAFOOD,652.96,4,55.7,1.0
2014-12-26,SEAFOOD,1420.98,136,54.59,1.0
2014-12-27,SEAFOOD,1107.18,1,54.59,
2014-12-28,SEAFOOD,1136.6,2,54.59,
2014-12-29,SEAFOOD,1111.28,1,53.46,
2014-12-30,SEAFOOD,1190.31,3,54.14,
2014-12-31,SEAFOOD,983.85,2,53.45,1.0
2015-01-01,SEAFOOD,14.0,0,53.45,1.0
2015-01-02,SEAFOOD,1616.3,141,52.72,1.0
2015-01-03,SEAFOOD,1369.75,1,52.72,
2015-01-04,SEAFOOD,1714.2,1,52.72,
2015-01-05,SEAFOOD,1293.26,2,50.05,
2015-01-06,SEAFOOD,1142.52,1,47.98,
2015-01-07,SEAFOOD,1304.56,0,48.69,
2015-01-08,SEAFOOD,1128.25,30,48.8,
2015-01-09,SEAFOOD,1546.16,126,48.35,
2015-01-10,SEAFOOD,1484.28,0,48.35,1.0
2015-01-11,SEAFOOD,1941.18,6,48.35,
2015-01-12,SEAFOOD,1233.92,1,46.06,
2015-01-13,SEAFOOD,1013.11,2,45.92,
2015-01-14,SEAFOOD,1158.11,1,48.49,
2015-01-15,SEAFOOD,927.37,29,46.37,
2015-01-16,SEAFOOD,1555.38,137,48.49,
2015-01-17,SEAFOOD,1640.62,0,48.49,
2015-01-18,SEAFOOD,1874.42,2,48.49,
2015-01-19,SEAFOOD,1228.92,1,48.49,
2015-01-20,SEAFOOD,1078.64,1,46.79,
2015-01-21,SEAFOOD,1201.56,1,47.85,
2015-01-22,SEAFOOD,922.18,26,45.93,
2015-01-23,SEAFOOD,1479.25,139,45.26,
2015-01-24,SEAFOOD,1569.28,0,45.26,
2015-01-25,SEAFOOD,1685.82,3,45.26,
2015-01-26,SEAFOOD,1142.69,2,44.8,
2015-01-27,SEAFOOD,1080.65,1,45.84,
2015-01-28,SEAFOOD,1091.28,3,44.08,
2015-01-29,SEAFOOD,888.75,23,44.12,
2015-01-30,SEAFOOD,1512.82,132,47.79,
2015-01-31,SEAFOOD,1626.89,1,47.79,
2015-02-01,SEAFOOD,2091.01,2,47.79,
2015-02-02,SEAFOOD,1337.27,0,49.25,
2015-02-03,SEAFOOD,1179.72,0,53.04,
2015-02-04,SEAFOOD,1212.09,1,48.45,
2015-02-05,SEAFOOD,901.0,31,50.48,
2015-02-06,SEAFOOD,1486.44,136,51.66,
2015-02-07,SEAFOOD,1381.92,1,51.66,
2015-02-08,SEAFOOD,1631.73,0,51.66,
2015-02-09,SEAFOOD,1133.88,1,52.99,
2015-02-10,SEAFOOD,921.71,0,50.06,
2015-02-11,SEAFOOD,956.53,0,48.8,
2015-02-12,SEAFOOD,830.82,27,51.17,
2015-02-13,SEAFOOD,1407.32,133,52.66,
2015-02-14,SEAFOOD,1162.0,2,52.66,
2015-02-15,SEAFOOD,992.94,0,52.66,
2015-02-16,SEAFOOD,1110.23,2,52.66,1.0
2015-02-17,SEAFOOD,1408.68,0,53.56,1.0
2015-02-18,SEAFOOD,1452.07,3,52.13,
2015-02-19,SEAFOOD,1079.44,34,51.12,
2015-02-20,SEAFOOD,1717.1,135,49.95,
2015-02-21,SEAFOOD,1470.46,1,49.95,
2015-02-22,SEAFOOD,1850.47,1,49.95,
2015-02-23,SEAFOOD,1088.45,0,49.56,
2015-02-24,SEAFOOD,1067.2,0,48.48,
2015-02-25,SEAFOOD,1184.05,0,50.25,
2015-02-26,SEAFOOD,996.3,32,47.65,
2015-02-27,SEAFOOD,1508.1,133,49.84,
2015-02-28,SEAFOOD,1507.78,1,49.84,
2015-03-01,SEAFOOD,2205.89,0,49.84,
2015-03-02,SEAFOOD,1376.71,1,49.59,1.0
2015-03-03,SEAFOOD,1252.04,0,50.43,
2015-03-04,SEAFOOD,1411.58,1,51.53,
2015-03-05,SEAFOOD,1154.94,30,50.76,
2015-03-06,SEAFOOD,1616.97,136,49.61,
2015-03-07,SEAFOOD,1578.95,1,49.61,
2015-03-08,SEAFOOD,1677.28,1,49.61,
2015-03-09,SEAFOOD,1257.11,1,49.95,
2015-03-10,SEAFOOD,1155.74,1,48.42,
2015-03-11,SEAFOOD,1193.32,1,48.06,
2015-03-12,SEAFOOD,1021.64,31,47.12,
2015-03-13,SEAFOOD,1588.01,131,44.88,
2015-03-14,SEAFOOD,1579.11,0,44.88,
2015-03-15,SEAFOOD,1772.66,0,44.88,
2015-03-16,SEAFOOD,1330.44,0,43.93,
